Ealing,Theft and Handling,Other Theft,167.0,169.0,161.0,166.0,164.0,133.0,62.0,70.0,103.0,107.0,124.0,167.0,151.0,111.0,88.0,83.0,82.0,104.0,116.0,118.0,147.0,120.0,109.0,128.0,2950.0
Ealing,Theft and Handling,Theft From M/V,82.0,80.0,80.0,89.0,57.0,42.0,23.0,37.0,33.0,36.0,55.0,75.0,66.0,47.0,30.0,43.0,48.0,56.0,61.0,57.0,57.0,42.0,62.0,65.0,1323.0
Ealing,Theft and Handling,Theft From Shops,119.0,134.0,117.0,116.0,115.0,71.0,48.0,53.0,61.0,88.0,114.0,118.0,119.0,96.0,76.0,66.0,53.0,70.0,73.0,71.0,87.0,99.0,81.0,94.0,2139.0
Ealing,Theft and Handling,Theft Person,49.0,45.0,26.0,32.0,25.0,35.0,11.0,11.0,11.0,20.0,23.0,27.0,36.0,24.0,33.0,23.0,18.0,23.0,26.0,28.0,36.0,34.0,20.0,34.0,650.0
Ealing,Theft and Handling,Theft/Taking of M/V,27.0,27.0,23.0,14.0,21.0,23.0,27.0,14.0,17.0,19.0,22.0,28.0,16.0,11.0,22.0,14.0,11.0,15.0,13.0,16.0,22.0,19.0,24.0,27.0,472.0
Ealing,Theft and Handling,Theft/Taking of Pedal Cycles,20.0,15.0,13.0,8.0,12.0,8.0,8.0,15.0,23.0,19.0,25.0,52.0,57.0,27.0,18.0,9.0,16.0,18.0,16.0,23.0,30.0,32.0,26.0,17.0,507.0
Ealing,Violence Against the Person,Assault with Injury,45.0,56.0,55.0,51.0,39.0,37.0,22.0,34.0,35.0,35.0,40.0,47.0,45.0,42.0,30.0,22.0,24.0,24.0,46.0,42.0,50.0,52.0,47.0,52.0,972.0
Ealing,Violence Against the Person,Common Assault,85.0,99.0,88.0,84.0,87.0,84.0,78.0,65.0,59.0,71.0,79.0,98.0,96.0,83.0,53.0,52.0,55.0,53.0,69.0,77.0,95.0,97.0,91.0,78.0,1876.0
Ealing,Violence Against the Person,Harassment,78.0,115.0,80.0,99.0,98.0,97.0,61.0,70.0,93.0,113.0,94.0,122.0,92.0,71.0,97.0,60.0,58.0,96.0,99.0,100.0,121.0,133.0,80.0,102.0,2229.0
Ealing,Violence Against the Person,Offensive Weapon,6.0,10.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,4.0,7.0,7.0,9.0,3.0,4.0,5.0,6.0,3.0,3.0,4.0,8.0,120.0
Ealing,Violence Against the Person,Other Violence,13.0,15.0,6.0,7.0,7.0,8.0,2.0,6.0,8.0,8.0,10.0,4.0,7.0,7.0,4.0,4.0,4.0,10.0,6.0,10.0,16.0,7.0,5.0,8.0,182.0
Ealing,Violence Against the Person,Wounding/GBH,15.0,17.0,31.0,22.0,22.0,23.0,9.0,10.0,17.0,34.0,26.0,26.0,21.0,16.0,19.0,9.0,8.0,9.0,17.0,28.0,26.0,17.0,15.0,26.0,463.0
Enfield,Burglary,Business and Community,41.0,46.0,56.0,55.0,40.0,67.0,41.0,53.0,40.0,43.0,23.0,20.0,20.0,36.0,36.0,47.0,35.0,43.0,31.0,43.0,55.0,42.0,31.0,35.0,979.0
Enfield,Burglary,Residential,13.0,9.0,4.0,12.0,8.0,7.0,4.0,8.0,2.0,6.0,5.0,6.0,11.0,8.0,7.0,7.0,12.0,10.0,4.0,11.0,5.0,6.0,6.0,2.0,173.0
Enfield,Criminal Damage,Arson,0.0,4.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,2.0,3.0,0.0,4.0,6.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,56.0
Enfield,Criminal Damage,Damage To M/V,12.0,20.0,18.0,12.0,8.0,9.0,11.0,15.0,14.0,16.0,15.0,8.0,11.0,13.0,13.0,12.0,7.0,10.0,14.0,12.0,8.0,10.0,9.0,19.0,296.0
Enfield,Criminal Damage,Damage To Other Bldg,8.0,12.0,12.0,3.0,5.0,4.0,3.0,5.0,5.0,6.0,4.0,8.0,12.0,8.0,4.0,6.0,1.0,4.0,10.0,10.0,7.0,3.0,4.0,12.0,156.0
Enfield,Criminal Damage,Criminal Damage To a Dwelling,5.0,5.0,1.0,1.0,5.0,3.0,1.0,5.0,6.0,3.0,8.0,1.0,6.0,3.0,5.0,4.0,9.0,2.0,5.0,9.0,4.0,4.0,2.0,7.0,104.0
Enfield,Criminal Damage,Other Criminal Damage,24.0,32.0,21.0,20.0,21.0,22.0,8.0,13.0,30.0,26.0,17.0,18.0,18.0,15.0,26.0,16.0,24.0,18.0,17.0,35.0,35.0,29.0,23.0,34.0,542.0
Enfield,Drugs,Drug Trafficking,1.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,19.0
Enfield,Drugs,Other Drug Offences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
Enfield,Drugs,Possession Of Drugs,14.0,8.0,22.0,22.0,22.0,17.0,35.0,37.0,21.0,17.0,17.0,23.0,21.0,19.0,7.0,15.0,7.0,17.0,20.0,20.0,27.0,19.0,19.0,12.0,458.0
Enfield,Fraud or Forgery,Fraud or Forgery,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0
Enfield,Other Notifiable Offences,Other Notifiable,13.0,12.0,8.0,9.0,11.0,9.0,11.0,8.0,6.0,8.0,7.0,13.0,12.0,9.0,5.0,6.0,5.0,14.0,9.0,6.0,15.0,12.0,5.0,13.0,226.0
Enfield,Robbery,Business Property,11.0,10.0,14.0,9.0,10.0,10.0,3.0,4.0,15.0,9.0,2.0,4.0,5.0,2.0,3.0,8.0,2.0,11.0,9.0,4.0,5.0,4.0,8.0,5.0,167.0
Enfield,Robbery,Personal Property,54.0,69.0,73.0,60.0,43.0,32.0,7.0,13.0,14.0,25.0,21.0,33.0,27.0,42.0,22.0,22.0,10.0,24.0,33.0,25.0,34.0,25.0,32.0,36.0,776.0
Enfield,Sexual Offences,Other Sexual,7.0,13.0,8.0,5.0,9.0,11.0,5.0,6.0,6.0,6.0,6.0,10.0,15.0,11.0,13.0,3.0,14.0,19.0,15.0,21.0,19.0,13.0,8.0,19.0,262.0
Enfield,Sexual Offences,Rape,10.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,7.0,0.0,5.0,1.0,0.0,5.0,4.0,3.0,5.0,4.0,7.0,4.0,82.0
Enfield,Theft and Handling,Handling Stolen Goods,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0
Enfield,Theft and Handling,M/V Interference & Tampering,22.0,25.0,20.0,21.0,14.0,24.0,7.0,12.0,4.0,11.0,15.0,20.0,7.0,13.0,5.0,4.0,11.0,11.0,8.0,6.0,16.0,6.0,15.0,9.0,306.0
Enfield,Theft and Handling,Other Theft,182.0,167.0,132.0,158.0,127.0,109.0,69.0,81.0,84.0,104.0,121.0,146.0,123.0,102.0,114.0,91.0,98.0,106.0,126.0,133.0,130.0,98.0,120.0,113.0,2834.0
Enfield,Theft and Handling,Theft From M/V,78.0,88.0,96.0,83.0,98.0,72.0,34.0,40.0,55.0,51.0,48.0,106.0,84.0,77.0,47.0,28.0,40.0,40.0,31.0,43.0,57.0,52.0,77.0,55.0,1480.0
Enfield,Theft and Handling,Theft From Shops,126.0,119.0,97.0,87.0,81.0,59.0,53.0,43.0,72.0,93.0,89.0,93.0,96.0,72.0,63.0,69.0,64.0,76.0,70.0,83.0,77.0,66.0,98.0,68.0,1914.0
Enfield,Theft and Handling,Theft Person,50.0,44.0,39.0,44.0,33.0,32.0,8.0,12.0,15.0,33.0,27.0,21.0,37.0,47.0,53.0,18.0,17.0,43.0,29.0,39.0,42.0,39.0,33.0,31.0,786.0
Enfield,Theft and Handling,Theft/Taking of M/V,38.0,26.0,15.0,29.0,16.0,15.0,18.0,21.0,17.0,21.0,16.0,23.0,35.0,27.0,15.0,24.0,22.0,32.0,31.0,27.0,23.0,21.0,16.0,20.0,548.0
Enfield,Theft and Handling,Theft/Taking of Pedal Cycles,10.0,6.0,6.0,2.0,6.0,4.0,2.0,8.0,14.0,10.0,17.0,18.0,6.0,7.0,4.0,3.0,4.0,6.0,8.0,5.0,16.0,11.0,9.0,12.0,194.0
Enfield,Violence Against the Person,Assault with Injury,43.0,40.0,38.0,46.0,38.0,37.0,36.0,25.0,32.0,47.0,31.0,33.0,41.0,33.0,37.0,29.0,29.0,42.0,41.0,50.0,59.0,47.0,32.0,47.0,933.0
Enfield,Violence Against the Person,Common Assault,66.0,73.0,66.0,57.0,57.0,53.0,47.0,40.0,43.0,58.0,58.0,53.0,80.0,58.0,51.0,36.0,29.0,48.0,48.0,66.0,68.0,62.0,53.0,59.0,1329.0
Enfield,Violence Against the Person,Harassment,49.0,87.0,65.0,61.0,58.0,71.0,34.0,35.0,65.0,77.0,79.0,74.0,87.0,66.0,59.0,35.0,41.0,95.0,72.0,90.0,92.0,69.0,67.0,63.0,1591.0
Enfield,Violence Against the Person,Offensive Weapon,7.0,10.0,10.0,9.0,3.0,7.0,2.0,7.0,5.0,3.0,2.0,5.0,5.0,4.0,3.0,4.0,0.0,2.0,4.0,6.0,5.0,5.0,0.0,1.0,109.0
Enfield,Violence Against the Person,Other Violence,8.0,12.0,7.0,6.0,3.0,2.0,0.0,4.0,8.0,11.0,3.0,6.0,5.0,6.0,2.0,3.0,3.0,9.0,9.0,8.0,12.0,9.0,11.0,10.0,157.0
Enfield,Violence Against the Person,Wounding/GBH,27.0,24.0,16.0,19.0,13.0,22.0,16.0,10.0,17.0,15.0,16.0,13.0,21.0,19.0,17.0,12.0,8.0,8.0,17.0,22.0,26.0,22.0,17.0,31.0,428.0
Greenwich,Burglary,Business and Community,59.0,43.0,38.0,49.0,46.0,43.0,23.0,19.0,25.0,32.0,27.0,20.0,28.0,35.0,25.0,22.0,18.0,29.0,35.0,33.0,23.0,31.0,26.0,28.0,757.0
Greenwich,Burglary,Residential,5.0,4.0,6.0,7.0,12.0,7.0,6.0,13.0,9.0,7.0,3.0,9.0,2.0,8.0,6.0,6.0,5.0,11.0,10.0,5.0,5.0,8.0,6.0,6.0,166.0
Greenwich,Criminal Damage,Arson,2.0,4.0,4.0,3.0,0.0,3.0,1.0,4.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,9.0,5.0,2.0,1.0,2.0,5.0,56.0
Greenwich,Criminal Damage,Damage To M/V,16.0,10.0,11.0,11.0,13.0,9.0,8.0,8.0,5.0,19.0,17.0,22.0,8.0,9.0,11.0,5.0,11.0,7.0,6.0,25.0,11.0,10.0,13.0,15.0,280.0
Greenwich,Criminal Damage,Damage To Other Bldg,18.0,13.0,9.0,14.0,12.0,8.0,9.0,15.0,9.0,2.0,7.0,7.0,13.0,8.0,10.0,3.0,6.0,6.0,9.0,15.0,17.0,16.0,8.0,8.0,242.0
Greenwich,Criminal Damage,Criminal Damage To a Dwelling,7.0,7.0,10.0,4.0,4.0,2.0,1.0,5.0,6.0,1.0,4.0,3.0,3.0,6.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,7.0,5.0,97.0
Greenwich,Criminal Damage,Other Criminal Damage,33.0,23.0,20.0,47.0,26.0,18.0,19.0,15.0,32.0,17.0,17.0,25.0,20.0,12.0,15.0,19.0,16.0,25.0,30.0,28.0,23.0,26.0,23.0,28.0,557.0
Greenwich,Drugs,Drug Trafficking,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,23.0
Greenwich,Drugs,Other Drug Offences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Greenwich,Drugs,Possession Of Drugs,52.0,41.0,33.0,41.0,47.0,29.0,36.0,51.0,41.0,40.0,27.0,18.0,27.0,32.0,33.0,24.0,24.0,32.0,41.0,34.0,30.0,23.0,31.0,19.0,806.0
Greenwich,Fraud or Forgery,Fraud or Forgery,0.0,1.0,0.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,1.0,3.0,48.0
Greenwich,Other Notifiable Offences,Other Notifiable,10.0,16.0,16.0,13.0,18.0,7.0,7.0,12.0,15.0,10.0,7.0,8.0,20.0,14.0,6.0,7.0,13.0,12.0,9.0,8.0,18.0,15.0,8.0,13.0,282.0
Greenwich,Robbery,Business Property,13.0,9.0,7.0,10.0,13.0,10.0,12.0,6.0,7.0,17.0,12.0,6.0,9.0,13.0,9.0,3.0,11.0,6.0,0.0,9.0,3.0,4.0,6.0,4.0,199.0
Greenwich,Robbery,Personal Property,31.0,39.0,26.0,27.0,18.0,26.0,15.0,8.0,16.0,12.0,22.0,25.0,12.0,23.0,13.0,6.0,11.0,17.0,17.0,15.0,13.0,10.0,13.0,14.0,429.0
Greenwich,Sexual Offences,Other Sexual,9.0,13.0,9.0,6.0,6.0,16.0,4.0,9.0,8.0,7.0,12.0,5.0,9.0,10.0,1.0,4.0,9.0,8.0,9.0,15.0,15.0,23.0,10.0,19.0,236.0
Greenwich,Sexual Offences,Rape,4.0,10.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,5.0,3.0,7.0,4.0,10.0,4.0,3.0,73.0
Greenwich,Theft and Handling,Handling Stolen Goods,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Greenwich,Theft and Handling,M/V Interference & Tampering,3.0,9.0,5.0,11.0,7.0,6.0,1.0,6.0,5.0,6.0,5.0,7.0,4.0,3.0,2.0,0.0,3.0,3.0,4.0,5.0,3.0,2.0,6.0,7.0,113.0
Greenwich,Theft and Handling,Other Theft,130.0,144.0,129.0,127.0,141.0,99.0,61.0,78.0,83.0,51.0,76.0,79.0,91.0,79.0,64.0,57.0,60.0,68.0,61.0,68.0,99.0,91.0,128.0,123.0,2187.0
Greenwich,Theft and Handling,Theft From M/V,43.0,42.0,32.0,45.0,45.0,21.0,7.0,10.0,20.0,19.0,18.0,31.0,29.0,26.0,18.0,17.0,13.0,15.0,10.0,29.0,19.0,19.0,38.0,32.0,598.0
Greenwich,Theft and Handling,Theft From Shops,158.0,205.0,124.0,153.0,152.0,108.0,67.0,55.0,113.0,125.0,79.0,123.0,126.0,125.0,114.0,84.0,109.0,102.0,100.0,130.0,109.0,98.0,120.0,95.0,2774.0
Greenwich,Theft and Handling,Theft Person,40.0,41.0,33.0,16.0,27.0,18.0,2.0,6.0,5.0,10.0,9.0,17.0,15.0,17.0,23.0,5.0,5.0,15.0,15.0,12.0,19.0,20.0,22.0,22.0,414.0
Greenwich,Theft and Handling,Theft/Taking of M/V,14.0,21.0,25.0,22.0,16.0,13.0,11.0,14.0,16.0,20.0,17.0,19.0,15.0,13.0,13.0,22.0,10.0,10.0,23.0,11.0,13.0,11.0,21.0,20.0,390.0
Greenwich,Theft and Handling,Theft/Taking of Pedal Cycles,12.0,15.0,4.0,12.0,6.0,3.0,6.0,10.0,23.0,43.0,42.0,40.0,32.0,15.0,9.0,8.0,12.0,27.0,28.0,35.0,33.0,28.0,24.0,33.0,500.0
Greenwich,Violence Against the Person,Assault with Injury,55.0,49.0,40.0,52.0,60.0,45.0,21.0,17.0,28.0,39.0,45.0,30.0,47.0,37.0,30.0,12.0,24.0,33.0,37.0,48.0,67.0,54.0,53.0,59.0,982.0
Greenwich,Violence Against the Person,Common Assault,84.0,72.0,82.0,88.0,73.0,53.0,31.0,38.0,49.0,69.0,84.0,64.0,72.0,61.0,41.0,30.0,41.0,53.0,44.0,68.0,69.0,66.0,73.0,66.0,1471.0
Greenwich,Violence Against the Person,Harassment,85.0,65.0,77.0,77.0,62.0,62.0,51.0,53.0,59.0,81.0,86.0,77.0,100.0,80.0,69.0,52.0,64.0,82.0,64.0,78.0,78.0,95.0,90.0,93.0,1780.0
Greenwich,Violence Against the Person,Offensive Weapon,9.0,10.0,3.0,13.0,10.0,8.0,0.0,3.0,7.0,6.0,5.0,4.0,13.0,10.0,11.0,4.0,3.0,11.0,4.0,12.0,8.0,6.0,6.0,5.0,171.0
Greenwich,Violence Against the Person,Other Violence,1.0,3.0,10.0,7.0,5.0,1.0,3.0,1.0,6.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,7.0,3.0,4.0,6.0,8.0,7.0,6.0,5.0,124.0
Greenwich,Violence Against the Person,Wounding/GBH,29.0,34.0,24.0,16.0,21.0,17.0,15.0,17.0,12.0,24.0,22.0,16.0,22.0,21.0,14.0,16.0,12.0,12.0,9.0,25.0,16.0,17.0,21.0,14.0,446.0
Hackney,Burglary,Business and Community,61.0,52.0,60.0,50.0,51.0,54.0,40.0,42.0,36.0,45.0,63.0,59.0,54.0,36.0,29.0,54.0,31.0,37.0,49.0,34.0,40.0,47.0,47.0,62.0,1133.0
Hackney,Burglary,Residential,14.0,10.0,15.0,17.0,6.0,10.0,9.0,9.0,15.0,8.0,8.0,15.0,13.0,15.0,11.0,8.0,9.0,5.0,11.0,16.0,11.0,10.0,8.0,5.0,258.0
Hackney,Criminal Damage,Arson,1.0,5.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,43.0
Hackney,Criminal Damage,Damage To M/V,14.0,8.0,10.0,9.0,8.0,8.0,8.0,12.0,8.0,8.0,13.0,13.0,6.0,12.0,9.0,3.0,8.0,12.0,10.0,7.0,9.0,7.0,8.0,8.0,218.0
Hackney,Criminal Damage,Damage To Other Bldg,13.0,15.0,9.0,15.0,11.0,11.0,12.0,7.0,13.0,9.0,11.0,16.0,7.0,13.0,15.0,7.0,9.0,16.0,6.0,15.0,11.0,10.0,11.0,7.0,269.0
Hackney,Criminal Damage,Criminal Damage To a Dwelling,0.0,5.0,7.0,6.0,2.0,2.0,4.0,6.0,5.0,2.0,3.0,6.0,2.0,6.0,3.0,3.0,8.0,3.0,1.0,3.0,5.0,1.0,3.0,1.0,87.0
Hackney,Criminal Damage,Other Criminal Damage,26.0,20.0,16.0,25.0,21.0,19.0,20.0,23.0,17.0,13.0,27.0,21.0,26.0,28.0,28.0,26.0,35.0,23.0,23.0,26.0,33.0,21.0,32.0,33.0,582.0
Hackney,Drugs,Drug Trafficking,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,24.0
Hackney,Drugs,Other Drug Offences,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Hackney,Drugs,Possession Of Drugs,15.0,32.0,47.0,40.0,14.0,21.0,15.0,25.0,18.0,25.0,23.0,18.0,18.0,26.0,16.0,20.0,22.0,28.0,27.0,22.0,16.0,24.0,22.0,17.0,551.0
Hackney,Fraud or Forgery,Fraud or Forgery,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,21.0
Hackney,Other Notifiable Offences,Other Notifiable,7.0,18.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,14.0,12.0,2.0,9.0,6.0,3.0,5.0,8.0,4.0,2.0,4.0,10.0,10.0,4.0,8.0,171.0
Hackney,Robbery,Business Property,9.0,11.0,12.0,8.0,15.0,9.0,3.0,3.0,11.0,8.0,12.0,18.0,10.0,18.0,11.0,3.0,3.0,4.0,6.0,11.0,8.0,17.0,9.0,12.0,231.0
Hackney,Robbery,Personal Property,76.0,65.0,65.0,63.0,64.0,57.0,15.0,25.0,20.0,36.0,46.0,53.0,49.0,48.0,39.0,16.0,24.0,26.0,34.0,29.0,36.0,39.0,47.0,48.0,1020.0
Hackney,Sexual Offences,Other Sexual,7.0,17.0,16.0,15.0,11.0,14.0,4.0,7.0,12.0,19.0,15.0,15.0,13.0,18.0,7.0,12.0,10.0,14.0,12.0,12.0,22.0,18.0,18.0,24.0,332.0
Hackney,Sexual Offences,Rape,5.0,8.0,5.0,3.0,4.0,5.0,3.0,6.0,5.0,2.0,0.0,1.0,1.0,6.0,2.0,2.0,0.0,1.0,3.0,2.0,6.0,10.0,3.0,8.0,91.0
Hackney,Theft and Handling,Handling Stolen Goods,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,23.0
Hackney,Theft and Handling,M/V Interference & Tampering,11.0,4.0,0.0,3.0,13.0,9.0,7.0,8.0,8.0,5.0,6.0,5.0,8.0,10.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,0.0,6.0,1.0,123.0
Hackney,Theft and Handling,Other Theft,183.0,216.0,214.0,192.0,222.0,130.0,47.0,50.0,66.0,109.0,145.0,171.0,117.0,72.0,66.0,60.0,52.0,52.0,77.0,84.0,114.0,124.0,163.0,179.0,2905.0
Hackney,Theft and Handling,Theft From M/V,27.0,37.0,44.0,37.0,38.0,21.0,23.0,14.0,38.0,38.0,33.0,55.0,39.0,34.0,30.0,26.0,27.0,26.0,18.0,22.0,33.0,32.0,33.0,39.0,764.0
Hackney,Theft and Handling,Theft From Shops,106.0,106.0,109.0,88.0,69.0,56.0,29.0,44.0,44.0,64.0,92.0,79.0,79.0,72.0,61.0,35.0,29.0,41.0,48.0,58.0,45.0,98.0,97.0,74.0,1623.0
Hackney,Theft and Handling,Theft Person,158.0,113.0,109.0,131.0,138.0,126.0,23.0,13.0,23.0,49.0,101.0,97.0,88.0,88.0,96.0,74.0,49.0,78.0,61.0,85.0,74.0,74.0,100.0,142.0,2090.0
Hackney,Theft and Handling,Theft/Taking of M/V,23.0,15.0,18.0,25.0,10.0,14.0,13.0,8.0,11.0,9.0,11.0,16.0,10.0,8.0,18.0,21.0,12.0,6.0,7.0,12.0,7.0,9.0,11.0,14.0,308.0
Hackney,Theft and Handling,Theft/Taking of Pedal Cycles,68.0,43.0,34.0,31.0,31.0,24.0,18.0,36.0,59.0,87.0,131.0,123.0,110.0,60.0,37.0,23.0,32.0,44.0,49.0,52.0,53.0,63.0,60.0,70.0,1338.0
Hackney,Violence Against the Person,Assault with Injury,52.0,48.0,44.0,32.0,50.0,33.0,18.0,37.0,30.0,43.0,50.0,49.0,48.0,35.0,26.0,27.0,23.0,27.0,37.0,50.0,46.0,48.0,40.0,57.0,950.0
Hackney,Violence Against the Person,Common Assault,73.0,65.0,85.0,78.0,85.0,73.0,51.0,64.0,45.0,66.0,76.0,92.0,79.0,73.0,61.0,48.0,34.0,61.0,76.0,89.0,74.0,89.0,76.0,82.0,1695.0
Hackney,Violence Against the Person,Harassment,77.0,80.0,72.0,81.0,79.0,71.0,43.0,64.0,86.0,99.0,85.0,109.0,84.0,67.0,68.0,60.0,45.0,70.0,75.0,92.0,89.0,107.0,81.0,91.0,1875.0
Hackney,Violence Against the Person,Offensive Weapon,8.0,10.0,2.0,9.0,6.0,7.0,6.0,5.0,5.0,3.0,9.0,10.0,16.0,11.0,7.0,7.0,7.0,3.0,6.0,15.0,6.0,6.0,6.0,4.0,174.0
Hackney,Violence Against the Person,Other Violence,8.0,3.0,7.0,7.0,10.0,6.0,3.0,6.0,5.0,1.0,11.0,4.0,22.0,11.0,11.0,2.0,6.0,8.0,6.0,8.0,3.0,7.0,8.0,3.0,166.0
Hackney,Violence Against the Person,Wounding/GBH,24.0,28.0,24.0,33.0,18.0,18.0,10.0,14.0,18.0,23.0,30.0,32.0,19.0,15.0,20.0,10.0,4.0,12.0,22.0,23.0,21.0,27.0,32.0,26.0,503.0
Hammersmith and Fulham,Burglary,Business and Community,69.0,49.0,36.0,48.0,50.0,39.0,30.0,20.0,22.0,25.0,31.0,28.0,42.0,28.0,28.0,31.0,24.0,26.0,25.0,18.0,25.0,22.0,21.0,24.0,761.0
Hammersmith and Fulham,Burglary,Residential,7.0,5.0,12.0,6.0,10.0,7.0,4.0,5.0,4.0,8.0,6.0,7.0,8.0,10.0,8.0,3.0,6.0,16.0,9.0,6.0,9.0,6.0,2.0,6.0,170.0
Hammersmith and Fulham,Criminal Damage,Arson,1.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,39.0
Hammersmith and Fulham,Criminal Damage,Damage To M/V,10.0,10.0,7.0,15.0,7.0,5.0,2.0,2.0,5.0,8.0,2.0,7.0,9.0,5.0,4.0,5.0,7.0,7.0,11.0,5.0,12.0,11.0,8.0,14.0,178.0
Hammersmith and Fulham,Criminal Damage,Damage To Other Bldg,11.0,8.0,11.0,11.0,4.0,6.0,4.0,5.0,7.0,6.0,9.0,6.0,6.0,7.0,5.0,6.0,5.0,4.0,4.0,5.0,13.0,17.0,5.0,8.0,173.0
Hammersmith and Fulham,Criminal Damage,Criminal Damage To a Dwelling,2.0,3.0,6.0,0.0,3.0,5.0,1.0,3.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,6.0,3.0,2.0,68.0
Hammersmith and Fulham,Criminal Damage,Other Criminal Damage,15.0,23.0,18.0,16.0,13.0,12.0,8.0,9.0,18.0,19.0,18.0,18.0,14.0,15.0,18.0,17.0,14.0,18.0,18.0,26.0,24.0,27.0,17.0,32.0,427.0
Hammersmith and Fulham,Drugs,Drug Trafficking,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,18.0
Hammersmith and Fulham,Drugs,Other Drug Offences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Hammersmith and Fulham,Drugs,Possession Of Drugs,16.0,22.0,10.0,21.0,21.0,26.0,34.0,26.0,33.0,12.0,16.0,10.0,24.0,20.0,21.0,20.0,29.0,23.0,25.0,17.0,13.0,18.0,15.0,23.0,495.0
Hammersmith and Fulham,Fraud or Forgery,Fraud or Forgery,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,26.0
Hammersmith and Fulham,Other Notifiable Offences,Other Notifiable,14.0,13.0,10.0,11.0,12.0,6.0,4.0,2.0,3.0,11.0,9.0,8.0,14.0,16.0,11.0,6.0,3.0,8.0,4.0,7.0,12.0,11.0,14.0,12.0,221.0
